ID|Naslov|Avtor|Mentor|Ključne besede|Leto|Jezik|Organizacija|Kraj|Ogledi|Prenosi
10663|Parenteze kot metadiskurzivne prvine na primeru pisnega in govorjenega diskurza|Vičar, Branka|Stramljič Breznik, Irena|jezikoslovje, sistemska funkcijska slovnica, slovenščina, parenteza, novinarski diskurz, parlamentarni diskurz, disertacije|2009|Slovenski jezik|FF - Filozofska fakulteta|Maribor|5705|694
10397|DOLOČEVANJE PARAMETROV MALO-CIKLIČNEGA UTRUJANJA Z ROTIRAJOČIM UPOGIBNIM PREIZKUSOM|Knez, Marko|Glodež, Srečko|malo-ciklično utrujanje, parametri utrujanja, rotirajoči upogibni preizkus|2009|Slovenski jezik|FS - Fakulteta za strojništvo|Maribor|4493|549
10245|Matematični model ocene negotovosti pri merjenju ravnosti|Gusel, Andrej|Mudronja, Vedran|model negotovosti ravnosti, simulacija ravnosti Monte Carlo, simulacija merilne plošče|2009|Slovenski jezik|FS - Fakulteta za strojništvo|Maribor|4287|315
10159|PROCESIRANJE POLIMEROV Z UPORABO SUPERKRITIČNIH FLUIDOV|Aionicesei, Elena|Knez, Željko|Polimerni biomateriali, procesiranje superkritičnih fluidov, poli(L-laktid), poli(D, L-laktid-ko-glikolid), hidroksiapatit, kompozitni materiali, topnost, difuzivnost, Sanchez-Lacombe EOS, PC SAFT, plinsko penjenje.|2009|Slovenski jezik|FKKT - Fakulteta za kemijo in kemijsko tehnologijo|Maribor|5076|470
10315|POROZNI POLIAKRILATI IN POLI(VINILBENZIL KLORID) ZA IMOBILIZACIJO ORGANSKIH MOLEKUL|Pulko, Irena|Krajnc, Peter|polimeri, makroporozni polimeri, poliHIPE, emulzija, organski katalizatorji, monoliti, membrane, poliakrilati, poli(vinilbenzil klorid)|2009|Slovenski jezik|FKKT - Fakulteta za kemijo in kemijsko tehnologijo|Maribor|5909|550
10152|ALGORITMI TRIANGULACIJE S STRATEGIJO PREBIRANJA|Domiter, Vid|Žalik, Borut|algoritmi, računalniška geometrija, računalniška grafika, CAD, prebiranje, trikotniške mreže, triangulacija, rekonstrukcija površja|2009|Slovenski jezik|FERI - Fakulteta za elektrotehniko, računalništvo in informatiko|Maribor|3922|293
10090|TRAJNOSTNI RAZVOJ V VISOKEM ŠOLSTVU: UČINKOVITA IN OKOLJSKO ODGOVORNA UNIVERZA|Lukman, Rebeka|Glavič, Peter|celostna ocena življenjskega cikla, Demingova spirala, družbena ekologija, izobraževanje za trajnostni razvoj, izrazje v trajnostnem razvoju, kazalci, lestvice, model razvrščanja univerz, ocenjevanje vplivov na okolje, programi kemijske in okoljske tehnike, sistemski pristop, trajnostni razvoj, učbeniki, univerza.|2009|Slovenski jezik|FKKT - Fakulteta za kemijo in kemijsko tehnologijo|Maribor|5711|883
10044|OPTIMIZACIJA VROČEVODNEGA OMREŽJA IN VPLIV VODNEGA KAMNA NA PRENOS TOPLOTE GRELNIH POVRŠIN|Urbancl, Danijela|Krope, Jurij|energetika, smotrna raba energije, prenos toplote, vročevodna omrežja, optimizacija, nelinearno programiranje, pralni stroji, grelci pralnih strojev, vodni kamen|2009|Slovenski jezik|FKKT - Fakulteta za kemijo in kemijsko tehnologijo|Maribor|5099|408
10208|ŠTUDIJ TiO2 NANO-PREVLEK REGENERIRANIH CELULOZNIH VLAKEN ZA DOSEGANJE SAMOČISTILNEGA UČINKA|Veronovski, Nika|Sfiligoj-Smole, Majda|TiO2 nanodelci, fotokatalizator, samočistilnost, regenerirana celulozna vlakna|2009|Slovenski jezik|FS - Fakulteta za strojništvo|Maribor|5357|581
10100|NELINEARNI PRISTOP K REGULACIJI PRETVORNIKA NAVZDOL Z UPORABO POLJA PROGRAMIRLJIVIH LOGIČNIH VRAT|Truntič, Mitja|Milanovič, Miro|pretvornik navzdol, regulator stanja, FPGA implementacija, nelinearno vodenje, mehka logika in genetski algoritmi|2009|Slovenski jezik|FERI - Fakulteta za elektrotehniko, računalništvo in informatiko|Maribor|3691|383
10093|RAZVOJ KONCEPTOV DINAMIČNEGA METAPROGRAMIRANJA V STATIČNO TIPIZIRANEM OBJEKTNO USMERJENEM PROGRAMSKEM JEZIKU|Greiner, Sašo|Brest, Janez|programski jeziki, behavioralna refleksija, strukturalna refleksija, metaprogramiranje, statično tipiziranje|2009|Slovenski jezik|FERI - Fakulteta za elektrotehniko, računalništvo in informatiko|Maribor|2654|220
10042|RAZVOJ OVERJENIH PROTOKOLOV ZA IZMENJAVO KLJUČEV NA TEMELJU IDENTITETE|Hölbl, Marko|Welzer-Družovec, Tatjana|overjanje, protokol za izmenjavo ključev, sistem na temelju identitete, bilinearna parjenja, kriptografija, varnost|2009|Slovenski jezik|FERI - Fakulteta za elektrotehniko, računalništvo in informatiko|Maribor|3296|380
10077|UPORABA HIBRIDNIH METAHEVRISTIK PRI REŠEVANJU OPTIMIZACIJSKIH PROBLEMOV|Pesek, Igor|Žerovnik, Janez|hevristični algoritem, lokalno iskanje, metahevristike, optimizacijske metode, NP-težki problemi, razvrščanje poslov z omejitvami virov, načrtovanje usmerjenih omrežij|2009|Slovenski jezik|FERI - Fakulteta za elektrotehniko, računalništvo in informatiko|Maribor|4278|302
10085|NUMERIČNO MODELIRANJE TOKA MIKROPOLARNIH TEKOČIN Z METODO ROBNIH ELEMENTOV|Zadravec, Matej|Hriberšek, Matjaž|Mikropolarne tekočine, robno območna integralska metoda, metoda robnih elementov, hitrostno vrtinčna formulacija, naravna konvekcija, tok v kanalu, mešana konvekcija.|2009|Slovenski jezik|FS - Fakulteta za strojništvo|Maribor|4545|536
10010|HEVRISTIČNO GENERIRANJE MEDICINSKIH SIMULACIJSKIH SCENARIJEV|Križmarić, Miljenko|Kokol, Peter|medicinske simulacije, simulatorji, scenariji, strojno učenje, Bayesove verjetnostne mreže, urgentna medicina|2009|Slovenski jezik|FERI - Fakulteta za elektrotehniko, računalništvo in informatiko|Maribor|4152|616
9945|RAZVOJ PRODUKTOV NA OSNOVI ANTOCIANINOV|Vatai, Tünde|Škerget, Mojca|ekstrakcija, superkritični ogljikov dioksid, formulacija produktov, PGSS™, CPF™, SAS, naravna barvila, antocianini, stabilnost|2009|Slovenski jezik|FKKT - Fakulteta za kemijo in kemijsko tehnologijo|Maribor|5745|415
9873|Dogodkovno osnovano vodenje motorja s trajnimi magneti|Kapun, Aljaž|Jezernik, Karel|motor s površinsko nameščenimi trajnimi magneti, identifikacija parametrov, valovitost navora, preskočno reluktančni samodržni navor, histerezno tokovno vodenje, dogodkovno tokovno vodenje|2009|Slovenski jezik|FERI - Fakulteta za elektrotehniko, računalništvo in informatiko|Maribor|3841|445
9755|KEMOMETRIJSKA KARAKTERIZACIJA OKOLJSKIH IN PREHRANSKIH VZORCEV|Šnuderl, Katja|Brodnjak-Vončina, Darinka|kemometrijska klasifikacija, kemometrijska karakterizacija, analiza grupiranja, metoda glavnih osi, kanonska korelacijska analiza, diskriminantna analiza, nevronske mreže, bela vina, vzorci zraka, onkološki podatki, morfij, mineralne vode, bučna olja, prehranski vzorci, okoljski vzorci.|2009|Slovenski jezik|FKKT - Fakulteta za kemijo in kemijsko tehnologijo|Maribor|4660|423
9756|Vpeljava združitveno-razdružitvenega principa v integrativne pogajalske procese|Bregar, Andrej|Jurič, Matjaž B.|sistemi za podporo odločanju, večkriterijska odločitvena analiza, skupinsko odločanje, integrativna večagentna pogajanja, iskanje konsenza, združitveno-razdružitvena analiza, teorija koristnosti, prednostna relacija, sortiranje, elicitacija presoj, veto, izpeljava uteži kriterijev, simulacijska študija|2009|Slovenski jezik|FERI - Fakulteta za elektrotehniko, računalništvo in informatiko|Maribor|3746|362
9654|Indirektne segmentacijske metode za adaptivno robustno kontrolo prenosa podatkov po govornem kanalu sistema GSM|Mezgec, Zdenko|Svečko, Rajko|prenos podatkov, pilotski signali, identifikacija, kodirniki govora, sinhronizacija, potrjevanje okvirjev, izničevalniki odbojev, adaptivni sistemi, indirektne segmentacijske metode, GSM|2009|Slovenski jezik|FERI - Fakulteta za elektrotehniko, računalništvo in informatiko|Maribor|4176|312
71379|Primerjalno pravni prikaz obdavčitve nepremičnin in utaje davčnih obveznosti s poudarkom na ustavno pravnem vidiku v Sloveniji in državah bivše Jugoslavije : [doktorska disertacija]|Snežič, Rok|Toplak, Jurij|davki, davčno pravo, obdavčenje, nepremičnine, ustavno pravo, disertacije|2010|Slovenski jezik|PF - Pravna fakulteta||841|253
48778|Growth, photosynthetic parameters and yield in sweet maize in response to mulch, nitrogen fertilizers and water supply : Ph. D. Thesis|Fekonja, Milojka|Bavec, Martina|sweet maize, growth, yield, soil Nmin, photosynthesis, hoeing, mulch|2010|Angleški jezik|FKBV - Fakulteta za kmetijstvo in biosistemske vede|Maribor|4749|70
39708|Vpliv pregabalina na akutno zostrno nevralgijo|Krčevski Škvarč, Nevenka|Kamenik, Mirt|zostrna bolezen, akutna nevralgija, postzostrna nevralgija, zdravljenje, pregabalin|2010|Slovenski jezik|MF - Medicinska fakulteta|Maribor|3349|246
39653|Primerjava rezultatov rekonstrukcije sprednje križne vezi s presadkom iz kit mišic fleksorjev in presadkom iz dela kite pogačice|Sajovic, Matjaž|Komadina, Radko|rekonstrukcija sprednje križne vezi, kite mišic semitendinozus in gracilis, patelarna kita, kanulirani interferenčni vijaki (KIV), osteoartritis, dolgoročna prospektivna randomizirana klinična študija|2010|Slovenski jezik|MF - Medicinska fakulteta|Maribor|3346|364
39605|VPLIV ERITROPOETINA NA PREŽIVETJE IN NEVROLOŠKI IZHOD PO OŽIVLJANJU|Strnad, Matej|GRMEC, ŠTEFEK|KArdiopulmonalno oživljanje, eritropoetin, ishemija, miokard, študija|2010|Slovenski jezik|MF - Medicinska fakulteta|Maribor|3076|260
39576|OBSMRTNA IZKUŠNJA MED PREŽIVELIMI ŽRTVAMI SRČNEGA ZASTOJA NA TERENU|Klemenc Ketiš, Zalika|Kersnik, Janko|Obsmrtne izkušnje, srčni zastoj, kakovost življenja, prospektivna raziskava|2010|Slovenski jezik|MF - Medicinska fakulteta|Maribor|4987|810
39665|NOVI MEHANIZMI TOKSIČNOSTI PRI BAKTERIJI Clostridium difficile|Zemljič, Mateja|Rupnik, Maja|Clostridium difficile, vezavna domena, toksin B, citotoksičnost, patogeneza, Caenorhabditis elegans|2010|Slovenski jezik|MF - Medicinska fakulteta|Maribor|3297|329
24331|Absorbability of business intelligence systems : ph. d. dissertation|Popovič, Aleš|Jaklič, Jurij|informatics, information systems, business intelligence system, information, quality, decision making, business process, research, analysis|2010|Angleški jezik|EPF - Ekonomsko-poslovna fakulteta|Ljubljana|3354|119
20011|Barvanja grafov Sierpińskega in b-barvanja : doktorska disertacija|Jakovac, Marko|Klavžar, Sandi|graf Sierpińskega, graf trikotnikov Sierpińskega, regularni graf Sierpińskega, posplošeni graf trikotnikov Sierpińskega, kromatično število, kromatični indeks, celotno kromatično število, b-kromatično število, Petersenov graf, regularni graf, ožina, premer, krepki produkt, leksikografski produkt, direktni produkt, pot, cikel, zvezda, polni dvodelni graf, disertacije|2010|Slovenski jezik|FNM - Fakulteta za naravoslovje in matematiko|[Maribor|4591|460
18043|SOCIOLOŠKI VIDIKI KURIKULARNE PRENOVE OSNOVNEGA ŠOLSTVA V KONCEPTU IZOBRAŽEVANJA ČLOVEKOVIH PRAVIC|Košir, Suzana|Goriup, Jana|kurikul, človekove pravice, osnovnošolsko izobraževanje, kurikularna prenova, izobraževanje, poučevanje|2010|Slovenski jezik|FF - Filozofska fakulteta|Maribor|5232|1045
17423|Preparation of enantiomers using high pressure technologies|Thorey, Paul|Maja, Habulin|High-pressure technologies, enantiomers, green chemistry, R-1-phenylethanol, Lactobacillus brevis, alcohol dehydrogenase, NADP, liquid propane, enzyme deactivation, resolution, trans-1, 2-cyclohexanediol, tartaric acid, cocrystal, supercritical carbon dioxide, extraction, X-ray diffraction, differential scanning calorimetry|2010|Angleški jezik|FKKT - Fakulteta za kemijo in kemijsko tehnologijo|Maribor|3053|151
17364|Prepoznavanje nevidnih viktimizacij z vidika zagotavljanja varne hrane in varstva potrošnikov : doktorska disertacija|Mičović, Elizabeta|Meško, Gorazd|varna hrana, potrošniki, pravice potrošnikov, varstvo potrošnikov, aditivi, viktimizacija|2010|Slovenski jezik|FVV - Fakulteta za varnostne vede|[Ljubljana|4243|505
17211|VPLIV ORGANIZACIJSKE SUBKULTURE IN SPOLA NA PRIJATELJSTVO|Koporec Oberčkal, Aleksander|Pagon, Milan|medosebni odnosi, prijateljstvo, organizacijska kultura, organizacijska subkultura, razlike med spoloma, prijateljstvo z osebo istega spola, prijateljstvo z osebo različnega spola.|2010|Slovenski jezik|FOV - Fakulteta za organizacijske vede|Kranj|5685|764
17008|Povezanost kompetentnosti managerjev z njihovo uspešnostjo v avtomobilski panogi|Strugar, Nina|Jereb, Eva|manager, kompetence, uspešnost, avtomobilska panoga|2010|Slovenski jezik|FOV - Fakulteta za organizacijske vede|Kranj|3494|485
16825|MODELIRANJE SLIK SAR Z AVTO-BINOMSKIM MODELOM|Hebar, Marko|Čučej, Žarko|Avto-binomski model, izločevanje informacij, maksimum a posteriori (MAP) cenilka, Synthetic aperture radar (SAR), ohranjevanje tekstur.|2010|Slovenski jezik|FERI - Fakulteta za elektrotehniko, računalništvo in informatiko|Maribor|2910|343
16693|UČINKOVITA HEVRISTIKA ZA GRADNJO NAJMANJ UTEŽENE TRIANGULACIJE V PREKRIVNEM OMREŽJU|Pipan, Gregor|Žalik, Borut|najmanj utežena triangulacija, porazdeljeno drevo, prekrivno omrežje, omrežje po meri, porazdeljeni algoritem|2010|Slovenski jezik|FERI - Fakulteta za elektrotehniko, računalništvo in informatiko|Maribor|3124|206
15404|OBLIKOVANJE STANDARDOV V ZDRAVSTVENI NEGI Z UPOŠTEVANJEM ERGONOMSKIH NAČEL ZA ZMANJŠEVANJE BIOMEHANIČNIH OBREMENITEV HRBTENICE|Stričević, Jadranka|Balantič, Zvonko|Standard, zdravstvena nega, ergonomska načela, bolečina v hrbtenici, opazovanje telesnih leg|2010|Slovenski jezik|FOV - Fakulteta za organizacijske vede|Maribor|8282|1654
17206|Synthesis of regional networks for biomass and biofuel production|Lam, Hon Loong|Kravanja, Zdravko|Biomass and bioenergy network synthesis, Model-size reduction techniques, Mathematical Programming, MILP, P-Graph|2010|Angleški jezik|FKKT - Fakulteta za kemijo in kemijsko tehnologijo|Maribor|3682|138
17060|POVRŠINSKA MODIFIKACIJA NANOFILTRACIJSKIH MEMBRAN Z ALKOKSISILANI ZA ODSTRANJEVANJE IONOV TEŽKIH KOVIN|Bauman, Maja|Lobnik, Aleksandra|tankoplastne kompozitne membrane, nanofiltracija, površinska modifikacija, alkoksisilani, tetraetoksisilan, 3-(trimetoksisililpropil)dietilentriamin, 3-(merkaptopropil)trimetoksisilan, ioni težkih kovin, cink, kadmij, živo srebro, svinec|2010|Slovenski jezik|FS - Fakulteta za strojništvo|[Maribor|4212|437
16722|RAST, PARAMETRI FOTOSINTEZE IN PRIDELEK SLADKE KORUZE V ODVISNOSTI OD ZASTIRK, DUŠIKOVIH GNOJIL IN OSKRBE Z VODO|Fekonja, Milojka|Bavec, Martina|Opomba: Doktorska disertacija je pisana v angleškem jeziku.|2010|Slovenski jezik|FKBV - Fakulteta za kmetijstvo in biosistemske vede|Maribor|5425|405
16671|PRIPRAVA IN KARAKTERIZACIJA SiO2 AEROGELOV MODIFICIRANIH Z ORGANSKIMI FUNKCIONALNIMI SKUPINAMI TER NJIHOVA UPORABA V ADSORPCIJSKIH PROCESIH|Štandeker, Suzana|Novak, Zoran|sol-gel sinteza, aerogeli, sušenje s SC CO2, hidrofobnost, organska modifikacija, adsorpcija, VOCs (volatile organic compounds), BTEX, Cu(II) ioni, Hg(II) ioni|2010|Slovenski jezik|FKKT - Fakulteta za kemijo in kemijsko tehnologijo|Maribor|4386|404
16455|VPLIV PROTIMIKROBNE OBDELAVE NA BIORAZGRADLJIVOST CELULOZNIH TEKSTILNIH SUBSTRATOV|Jaušovec, Darja|Vončina, Bojana|Ključne besede: celuloza, biorazgradljivost, protimikrobno sredstvo, modelni celulozni film, encimska razgradnja, elipsometrija|2010|Slovenski jezik|FS - Fakulteta za strojništvo|[Maribor|3477|252
16484|ENCIMSKO KATALIZIRANE REAKCIJE V IONSKIH TEKOČINAH IN V SUPERKRITIČNEM OGLJIKOVEM DIOKSIDU|Paljevac, Muzafera|Leitgeb, Maja|encimska sinteza, celulaza, lipaza, hidroliza, esterifikacija, transesterifikacija, kinetična resolucija, racemne zmesi, sekundarni alkoholi, ionske tekočine, superkritični ogljikov dioksid|2010|Slovenski jezik|FKKT - Fakulteta za kemijo in kemijsko tehnologijo|Maribor|4453|607
16342|Prometno uravnoteženi usmerjevalni algoritmi za brezžična senzorska omrežja : doktorska disertacija|Benkič, Karl|Čučej, Žarko|brezžična senzorska omrežja, protokoli usmerjanja, teorija grafov, uravnoteževanje obremenitev|2010|Slovenski jezik|FERI - Fakulteta za elektrotehniko, računalništvo in informatiko|Maribor|3345|251
16137|Numerično modeliranje vpliva veznih sredstev na horizontalno nosilnost lesenih okvirnih stenskih elementov|Kuhta, Milan|Premrov, Miroslav|gradbeništvo, mehanika, sovprežne konstrukcije, leseni okvirni stenski elementi, mavčno vlaknaste plošče, plošče z usmerjenim iverjem, vezna sredstva, eksperiment, modeliranje, metoda končnih elementov|2010|Slovenski jezik|FGPA - Fakulteta za gradbeništvo, prometno inženirstvo in arhitekturo|Maribor|5067|381
15722|PRILAGODITVE TELEVIZIJSKE ODDAJNIŠKE INFRASTRUKTURE IN OMREŽJA ZA PREHOD NA DIGITALNO PRIZEMELJSKO ODDAJANJE TELEVIZIJSKEGA SIGNALA|Kosi, Andrej|Solar, Mitja|analogna prizemeljska televizija, digitalna prizemeljska televizija, sintezator z neposredno sintezo signala, fazno sklenjena zanka, televizijski kanalni pretvornik, propagacijski modeli, zaznava televizijskega signala, zanesljivost, redundantni sistemi, televizijska oddajniška omrežja, digitalna video radiodifuzija (DVB), DVB-ASI signal, digitalna prizemeljska televizija (DVB-T), mobilna prizemeljska televizija (DVB-H), DVB-ASI delilnik, DVB-ASI selektor|2010|Slovenski jezik|FERI - Fakulteta za elektrotehniko, računalništvo in informatiko|Maribor|3955|447
13909|Sistemski pristop k oblikovanju modela razvoja kariere revizorjev informacijskih sistemov|Karnet, Igor|Jereb, Eva|karierni razvoj, revizor informacijskih sistemov, sistemski pristop, večparametrsko odločanje, DEXi|2010|Slovenski jezik|FOV - Fakulteta za organizacijske vede|Kranj|4558|628
14637|VPLIV STALNIH IZBOLJŠAV IN ČLOVEŠKEGA KAPITALA NA POSLOVNO ODLIČNOST ORGANIZACIJE|Kern Pipan, Karmen|Gomišček, Boštjan|proces stalnih izboljšav, kakovost, management celovite kakovosti, poslovna odličnost, model odličnosti EFQM, nagrada za kakovost in poslovno odličnost, priznanje RS za poslovno odličnost, organizacija, management, vodenje, uspešnost, učinkovitost, intelektualni kapital, človeški kapital, inoviranje, ustvarjalnost, predlogi za izboljšave, motivacija, organizacijska kultura|2010|Slovenski jezik|FOV - Fakulteta za organizacijske vede|Maribor|5118|1193
